state,series_id,year,month,avg_weekly_earnings,date
Wyoming,SMU56000000500000011,2024,2,1045.04,2024-02-01
Wyoming,SMU56000000500000011,2024,3,1048.22,2024-03-01
Wyoming,SMU56000000500000011,2024,4,1051.58,2024-04-01
Wyoming,SMU56000000500000011,2024,5,1051.68,2024-05-01
Wyoming,SMU56000000500000011,2024,6,1083.54,2024-06-01
Wyoming,SMU56000000500000011,2024,7,1073.29,2024-07-01
Wyoming,SMU56000000500000011,2024,8,1082.6,2024-08-01
Wyoming,SMU56000000500000011,2024,9,1123.93,2024-09-01
Wyoming,SMU56000000500000011,2024,10,1107.41,2024-10-01
Wyoming,SMU56000000500000011,2024,11,1102.5,2024-11-01
Wyoming,SMU56000000500000011,2024,12,1119.36,2024-12-01
Wyoming,SMU56000000500000011,2025,1,1081.4,2025-01-01
Wyoming,SMU56000000500000011,2025,2,1097.59,2025-02-01
Wyoming,SMU56000000500000011,2025,3,1110.92,2025-03-01
Wyoming,SMU56000000500000011,2025,4,1110.66,2025-04-01
Wyoming,SMU56000000500000011,2025,5,1111.16,2025-05-01
Wyoming,SMU56000000500000011,2025,6,1130.3,2025-06-01
Wyoming,SMU56000000500000011,2025,7,1110.55,2025-07-01
Wyoming,SMU56000000500000011,2025,8,1121.13,2025-08-01
Wyoming,SMU56000000500000011,2025,9,1149.18,2025-09-01
Wyoming,SMU56000000500000011,2025,10,1153.86,2025-10-01
Wyoming,SMU56000000500000011,2025,11,1191.88,2025-11-01
Wyoming,SMU56000000500000011,2025,12,1147.51,2025-12-01
