state,state_abbr,fips,year,month,date,unemployment_rate,employment_rate,avg_weekly_hours,job_openings_rate,quits_level_thousands,avg_weekly_earnings,violent_crime_rate_per_100k
New Hampshire,NH,33,2025,6,2025-06-01,2.9,64.0,33.3,5.0,15.0,1171.16,
New Hampshire,NH,33,2025,7,2025-07-01,3.1,63.9,33.1,4.4,14.0,1166.78,
New Hampshire,NH,33,2025,8,2025-08-01,3.0,64.1,33.2,4.5,19.0,1177.6,
New Hampshire,NH,33,2025,9,2025-09-01,3.0,63.3,33.3,5.0,16.0,1187.15,
New Hampshire,NH,33,2025,10,2025-10-01,,,33.6,5.1,12.0,1199.18,
New Hampshire,NH,33,2025,11,2025-11-01,3.1,63.0,33.5,4.8,12.0,1201.31,
New Hampshire,NH,33,2025,12,2025-12-01,3.0,63.2,33.0,3.4,12.0,1179.09,
New Jersey,NJ,34,2022,1,2022-01-01,5.7,59.2,34.0,6.8,107.0,1150.22,
New Jersey,NJ,34,2022,2,2022-02-01,5.1,60.0,33.9,6.6,85.0,1138.02,
New Jersey,NJ,34,2022,3,2022-03-01,4.5,60.8,33.8,6.3,90.0,1133.99,
New Jersey,NJ,34,2022,4,2022-04-01,3.8,61.1,33.8,6.1,106.0,1139.74,
New Jersey,NJ,34,2022,5,2022-05-01,3.6,61.4,33.9,6.2,72.0,1136.67,
New Jersey,NJ,34,2022,6,2022-06-01,3.7,62.0,33.5,6.1,90.0,1116.89,
New Jersey,NJ,34,2022,7,2022-07-01,3.8,62.4,33.7,5.8,119.0,1137.71,
New Jersey,NJ,34,2022,8,2022-08-01,3.3,62.6,33.9,5.4,137.0,1156.67,
New Jersey,NJ,34,2022,9,2022-09-01,2.9,62.1,33.8,5.5,121.0,1156.3,
New Jersey,NJ,34,2022,10,2022-10-01,3.1,62.5,34.1,5.8,98.0,1180.54,
New Jersey,NJ,34,2022,11,2022-11-01,3.3,62.2,33.9,5.2,72.0,1163.45,
New Jersey,NJ,34,2022,12,2022-12-01,3.4,62.4,33.9,5.5,61.0,1170.91,
New Jersey,NJ,34,2023,1,2023-01-01,4.2,61.8,34.0,5.8,77.0,1210.4,
New Jersey,NJ,34,2023,2,2023-02-01,4.4,62.1,33.6,5.7,64.0,1178.02,
New Jersey,NJ,34,2023,3,2023-03-01,4.1,62.4,33.3,4.9,78.0,1153.18,
New Jersey,NJ,34,2023,4,2023-04-01,3.6,62.4,33.7,5.4,106.0,1184.22,
New Jersey,NJ,34,2023,5,2023-05-01,4.2,62.1,33.5,4.6,68.0,1154.41,
New Jersey,NJ,34,2023,6,2023-06-01,4.5,62.5,33.5,4.4,65.0,1158.1,
New Jersey,NJ,34,2023,7,2023-07-01,4.7,62.5,34.0,5.2,116.0,1193.4,
New Jersey,NJ,34,2023,8,2023-08-01,4.7,62.1,33.9,4.7,78.0,1181.08,
New Jersey,NJ,34,2023,9,2023-09-01,4.3,61.5,33.6,5.3,106.0,1182.72,
New Jersey,NJ,34,2023,10,2023-10-01,4.2,61.8,34.0,4.5,94.0,1206.32,
New Jersey,NJ,34,2023,11,2023-11-01,4.0,61.9,33.6,4.7,62.0,1184.4,
New Jersey,NJ,34,2023,12,2023-12-01,4.1,61.7,33.6,4.7,54.0,1191.79,
New Jersey,NJ,34,2024,1,2024-01-01,4.7,60.9,33.1,4.2,56.0,1180.68,
New Jersey,NJ,34,2024,2,2024-02-01,4.9,61.3,33.0,4.2,42.0,1189.32,
New Jersey,NJ,34,2024,3,2024-03-01,4.6,61.7,33.4,5.4,78.0,1196.05,
New Jersey,NJ,34,2024,4,2024-04-01,4.0,61.7,33.2,4.2,88.0,1194.2,
New Jersey,NJ,34,2024,5,2024-05-01,4.3,61.3,33.4,4.9,64.0,1198.39,
New Jersey,NJ,34,2024,6,2024-06-01,4.7,62.0,33.7,4.6,80.0,1214.89,
New Jersey,NJ,34,2024,7,2024-07-01,5.3,61.8,33.4,4.6,86.0,1193.38,
New Jersey,NJ,34,2024,8,2024-08-01,5.0,61.5,33.5,4.4,80.0,1209.35,
New Jersey,NJ,34,2024,9,2024-09-01,4.2,61.1,33.8,4.8,67.0,1253.98,
New Jersey,NJ,34,2024,10,2024-10-01,4.2,61.4,33.5,4.4,69.0,1246.2,
New Jersey,NJ,34,2024,11,2024-11-01,4.3,61.1,33.5,4.3,49.0,1254.91,
New Jersey,NJ,34,2024,12,2024-12-01,4.2,61.2,34.0,4.3,53.0,1285.54,
New Jersey,NJ,34,2025,1,2025-01-01,4.9,60.2,33.2,4.2,60.0,1245.0,
New Jersey,NJ,34,2025,2,2025-02-01,5.0,60.7,33.3,5.2,54.0,1268.4,
New Jersey,NJ,34,2025,3,2025-03-01,5.0,60.8,33.6,4.9,77.0,1275.46,
New Jersey,NJ,34,2025,4,2025-04-01,4.7,60.8,33.2,5.3,75.0,1253.96,
New Jersey,NJ,34,2025,5,2025-05-01,4.6,60.3,33.2,4.6,61.0,1253.3,
New Jersey,NJ,34,2025,6,2025-06-01,5.2,60.8,33.6,4.5,88.0,1273.1,
New Jersey,NJ,34,2025,7,2025-07-01,5.6,60.7,33.6,4.7,88.0,1269.74,
New Jersey,NJ,34,2025,8,2025-08-01,5.6,60.2,33.7,4.3,70.0,1278.58,
New Jersey,NJ,34,2025,9,2025-09-01,5.8,59.7,33.6,4.0,69.0,1290.24,
New Jersey,NJ,34,2025,10,2025-10-01,,,33.6,4.2,68.0,1287.55,
New Jersey,NJ,34,2025,11,2025-11-01,4.8,60.9,33.9,4.5,51.0,1322.1,
New Jersey,NJ,34,2025,12,2025-12-01,4.5,60.5,33.5,3.7,49.0,1314.54,
New Mexico,NM,35,2022,1,2022-01-01,5.6,53.2,33.0,7.4,24.0,887.7,
New Mexico,NM,35,2022,2,2022-02-01,5.0,53.9,33.0,7.8,20.0,876.48,
New Mexico,NM,35,2022,3,2022-03-01,4.4,54.0,33.4,7.5,25.0,880.09,
New Mexico,NM,35,2022,4,2022-04-01,4.1,54.1,33.4,7.7,24.0,894.79,
New Mexico,NM,35,2022,5,2022-05-01,3.9,54.2,33.8,7.3,22.0,910.57,
New Mexico,NM,35,2022,6,2022-06-01,4.7,53.9,33.7,7.0,30.0,899.79,
New Mexico,NM,35,2022,7,2022-07-01,4.4,54.1,33.7,9.2,25.0,903.16,
New Mexico,NM,35,2022,8,2022-08-01,3.7,54.4,33.7,7.0,32.0,908.55,
New Mexico,NM,35,2022,9,2022-09-01,3.4,54.6,33.5,7.3,23.0,923.6,
New Mexico,NM,35,2022,10,2022-10-01,3.3,54.7,34.3,7.0,21.0,941.54,
New Mexico,NM,35,2022,11,2022-11-01,3.3,54.9,33.8,7.0,19.0,930.85,
New Mexico,NM,35,2022,12,2022-12-01,3.1,55.0,34.0,6.9,21.0,946.9,
New Mexico,NM,35,2023,1,2023-01-01,3.8,54.4,34.3,7.1,23.0,950.8,
New Mexico,NM,35,2023,2,2023-02-01,3.7,55.0,33.4,6.0,17.0,910.48,
New Mexico,NM,35,2023,3,2023-03-01,3.2,55.1,34.3,6.1,18.0,921.3,
New Mexico,NM,35,2023,4,2023-04-01,3.1,55.2,34.7,7.2,19.0,941.06,
New Mexico,NM,35,2023,5,2023-05-01,3.4,55.1,34.2,6.0,18.0,912.8,
New Mexico,NM,35,2023,6,2023-06-01,4.3,55.3,34.3,6.3,22.0,906.21,
New Mexico,NM,35,2023,7,2023-07-01,4.5,55.1,34.6,6.1,26.0,930.05,
New Mexico,NM,35,2023,8,2023-08-01,3.9,55.2,34.1,6.9,26.0,910.47,
New Mexico,NM,35,2023,9,2023-09-01,3.6,55.3,33.5,5.9,23.0,906.85,
New Mexico,NM,35,2023,10,2023-10-01,3.6,55.4,34.2,5.5,19.0,929.9,
New Mexico,NM,35,2023,11,2023-11-01,3.5,55.9,33.6,6.0,17.0,916.27,
New Mexico,NM,35,2023,12,2023-12-01,3.4,55.6,33.6,5.6,15.0,918.96,
New Mexico,NM,35,2024,1,2024-01-01,3.8,54.9,32.9,5.4,20.0,909.03,
New Mexico,NM,35,2024,2,2024-02-01,3.8,55.3,33.4,6.0,15.0,928.85,
New Mexico,NM,35,2024,3,2024-03-01,3.5,55.3,33.2,6.0,20.0,920.3,
New Mexico,NM,35,2024,4,2024-04-01,3.5,55.4,33.5,6.1,21.0,941.02,
New Mexico,NM,35,2024,5,2024-05-01,3.8,55.1,33.3,6.4,18.0,937.73,
New Mexico,NM,35,2024,6,2024-06-01,4.9,55.2,33.7,5.6,20.0,950.34,
New Mexico,NM,35,2024,7,2024-07-01,5.3,55.0,33.1,5.0,24.0,927.79,
New Mexico,NM,35,2024,8,2024-08-01,4.5,55.1,33.3,5.4,23.0,940.73,
New Mexico,NM,35,2024,9,2024-09-01,4.1,55.3,33.7,5.3,18.0,960.11,
New Mexico,NM,35,2024,10,2024-10-01,4.2,55.4,33.3,5.9,22.0,963.37,
New Mexico,NM,35,2024,11,2024-11-01,4.2,55.5,33.1,6.5,17.0,957.25,
New Mexico,NM,35,2024,12,2024-12-01,3.9,55.6,33.7,5.4,16.0,971.91,
New Mexico,NM,35,2025,1,2025-01-01,4.6,55.2,32.6,5.6,19.0,948.01,
New Mexico,NM,35,2025,2,2025-02-01,4.3,55.1,33.5,5.7,13.0,979.54,
New Mexico,NM,35,2025,3,2025-03-01,3.8,55.2,33.4,5.2,17.0,975.95,
New Mexico,NM,35,2025,4,2025-04-01,3.5,55.5,33.8,5.1,18.0,984.59,
New Mexico,NM,35,2025,5,2025-05-01,4.1,55.2,33.6,5.0,19.0,973.06,
New Mexico,NM,35,2025,6,2025-06-01,4.7,55.5,34.1,5.1,21.0,983.79,
New Mexico,NM,35,2025,7,2025-07-01,5.2,55.0,33.4,5.0,26.0,963.59,
New Mexico,NM,35,2025,8,2025-08-01,4.3,54.9,33.9,5.2,25.0,986.83,
New Mexico,NM,35,2025,9,2025-09-01,4.0,55.1,33.7,4.3,19.0,997.18,
New Mexico,NM,35,2025,10,2025-10-01,,,33.7,4.5,18.0,1000.55,
New Mexico,NM,35,2025,11,2025-11-01,4.6,55.4,34.1,4.4,15.0,1023.34,
New Mexico,NM,35,2025,12,2025-12-01,4.2,55.3,33.7,3.5,15.0,1012.01,
New York,NY,36,2022,1,2022-01-01,5.6,56.5,33.6,6.2,176.0,1218.0,
New York,NY,36,2022,2,2022-02-01,5.4,56.8,33.3,6.5,153.0,1182.48,
New York,NY,36,2022,3,2022-03-01,4.8,57.3,33.0,6.2,153.0,1172.16,
New York,NY,36,2022,4,2022-04-01,4.2,57.3,33.0,6.0,213.0,1174.8,
New York,NY,36,2022,5,2022-05-01,4.0,57.8,33.4,5.4,181.0,1198.73,
New York,NY,36,2022,6,2022-06-01,4.2,58.1,33.1,5.5,187.0,1172.4,
New York,NY,36,2022,7,2022-07-01,4.4,58.2,33.2,5.7,203.0,1185.9,
New York,NY,36,2022,8,2022-08-01,4.3,58.0,33.3,4.9,232.0,1182.82,
New York,NY,36,2022,9,2022-09-01,3.6,58.1,33.3,5.2,176.0,1192.81,
New York,NY,36,2022,10,2022-10-01,3.7,58.1,33.6,5.3,160.0,1223.04,
New York,NY,36,2022,11,2022-11-01,3.8,57.8,33.3,4.6,140.0,1200.8,
New York,NY,36,2022,12,2022-12-01,3.8,57.7,33.3,4.4,161.0,1210.12,
New York,NY,36,2023,1,2023-01-01,4.4,57.6,33.6,4.6,167.0,1242.19,
New York,NY,36,2023,2,2023-02-01,4.5,57.9,33.0,4.2,129.0,1209.78,
New York,NY,36,2023,3,2023-03-01,4.1,58.4,33.0,4.0,140.0,1204.5,
New York,NY,36,2023,4,2023-04-01,3.5,58.5,33.4,4.5,134.0,1243.15,
New York,NY,36,2023,5,2023-05-01,3.8,58.6,33.1,4.4,182.0,1212.12,
New York,NY,36,2023,6,2023-06-01,4.0,59.1,33.1,4.5,148.0,1207.49,
New York,NY,36,2023,7,2023-07-01,4.1,59.2,33.4,4.2,172.0,1238.81,
New York,NY,36,2023,8,2023-08-01,4.4,58.8,33.1,4.5,194.0,1211.79,
New York,NY,36,2023,9,2023-09-01,3.9,58.7,33.1,4.6,153.0,1216.76,
New York,NY,36,2023,10,2023-10-01,4.1,58.5,33.3,4.5,158.0,1234.76,
New York,NY,36,2023,11,2023-11-01,3.9,58.7,33.1,4.3,157.0,1216.76,
New York,NY,36,2023,12,2023-12-01,4.0,57.9,33.1,4.4,144.0,1228.67,
New York,NY,36,2024,1,2024-01-01,4.4,57.9,32.7,4.7,144.0,1237.37,
New York,NY,36,2024,2,2024-02-01,4.6,58.0,32.6,4.7,124.0,1229.67,
New York,NY,36,2024,3,2024-03-01,4.3,58.4,32.8,4.9,154.0,1230.33,
New York,NY,36,2024,4,2024-04-01,3.9,58.4,32.6,4.1,173.0,1225.43,
New York,NY,36,2024,5,2024-05-01,4.0,58.3,32.8,4.6,180.0,1233.94,
New York,NY,36,2024,6,2024-06-01,4.3,58.7,33.1,4.5,183.0,1261.11,
New York,NY,36,2024,7,2024-07-01,4.8,58.7,32.8,4.0,153.0,1232.95,
New York,NY,36,2024,8,2024-08-01,4.8,58.3,32.8,4.7,211.0,1236.23,
New York,NY,36,2024,9,2024-09-01,4.0,58.5,33.1,4.7,177.0,1269.72,
New York,NY,36,2024,10,2024-10-01,4.2,58.3,32.7,3.9,160.0,1246.2,
New York,NY,36,2024,11,2024-11-01,4.2,58.0,32.7,4.4,109.0,1243.25,
New York,NY,36,2024,12,2024-12-01,4.2,57.8,33.0,4.8,129.0,1274.46,
New York,NY,36,2025,1,2025-01-01,4.6,57.6,32.4,4.5,150.0,1240.92,
New York,NY,36,2025,2,2025-02-01,4.3,58.1,32.7,4.6,127.0,1266.47,
New York,NY,36,2025,3,2025-03-01,4.1,58.5,32.8,4.2,149.0,1263.13,
New York,NY,36,2025,4,2025-04-01,3.7,58.7,32.6,4.8,187.0,1261.62,
New York,NY,36,2025,5,2025-05-01,3.5,58.5,32.7,5.6,178.0,1268.43,
New York,NY,36,2025,6,2025-06-01,3.8,58.9,33.1,5.0,157.0,1296.53,
New York,NY,36,2025,7,2025-07-01,4.6,58.5,32.8,4.3,206.0,1273.3,
New York,NY,36,2025,8,2025-08-01,4.7,58.2,32.9,4.4,206.0,1282.44,
New York,NY,36,2025,9,2025-09-01,4.7,58.6,32.8,4.8,189.0,1290.35,
New York,NY,36,2025,10,2025-10-01,,,32.8,4.5,194.0,1294.62,
New York,NY,36,2025,11,2025-11-01,4.5,58.9,33.1,4.8,125.0,1323.01,
New York,NY,36,2025,12,2025-12-01,4.4,58.8,32.8,3.6,124.0,1299.54,
North Carolina,NC,37,2022,1,2022-01-01,4.1,58.4,34.2,7.1,137.0,1019.84,30.65
North Carolina,NC,37,2022,2,2022-02-01,3.9,58.9,34.7,7.4,145.0,1020.87,31.59
North Carolina,NC,37,2022,3,2022-03-01,3.6,59.5,34.6,8.6,137.0,1023.12,35.02
North Carolina,NC,37,2022,4,2022-04-01,3.3,59.3,34.5,7.6,151.0,1011.54,36.57
North Carolina,NC,37,2022,5,2022-05-01,3.5,59.4,34.6,7.4,143.0,1025.2,37.23
North Carolina,NC,37,2022,6,2022-06-01,3.9,59.1,34.4,7.2,177.0,1007.92,35.71
North Carolina,NC,37,2022,7,2022-07-01,3.9,59.4,34.3,7.3,160.0,1027.63,37.75
North Carolina,NC,37,2022,8,2022-08-01,4.1,58.8,34.2,6.7,173.0,1033.18,34.9
North Carolina,NC,37,2022,9,2022-09-01,3.4,59.2,34.2,6.9,154.0,1033.52,32.75
North Carolina,NC,37,2022,10,2022-10-01,3.6,59.0,34.5,7.5,165.0,1062.6,35.17
North Carolina,NC,37,2022,11,2022-11-01,3.6,58.6,34.0,6.9,125.0,1036.66,31.3
North Carolina,NC,37,2022,12,2022-12-01,3.3,58.6,34.1,6.9,109.0,1044.14,30.24
North Carolina,NC,37,2023,1,2023-01-01,3.8,58.6,34.3,6.6,114.0,1067.07,32.31
North Carolina,NC,37,2023,2,2023-02-01,3.8,58.8,34.2,6.8,122.0,1062.59,27.54
North Carolina,NC,37,2023,3,2023-03-01,3.5,59.3,34.1,7.0,115.0,1050.28,31.99
North Carolina,NC,37,2023,4,2023-04-01,3.0,59.2,34.3,6.8,156.0,1071.88,34.93
North Carolina,NC,37,2023,5,2023-05-01,3.4,59.2,34.0,7.5,152.0,1043.46,36.44
North Carolina,NC,37,2023,6,2023-06-01,3.6,59.3,34.0,6.4,156.0,1037.34,35.2
North Carolina,NC,37,2023,7,2023-07-01,3.6,59.3,34.2,5.6,144.0,1072.17,38.14
North Carolina,NC,37,2023,8,2023-08-01,3.8,58.7,34.0,6.4,172.0,1066.92,34.48
North Carolina,NC,37,2023,9,2023-09-01,3.3,59.2,33.8,6.0,136.0,1066.73,31.98
North Carolina,NC,37,2023,10,2023-10-01,3.4,59.0,34.2,5.7,141.0,1088.24,33.0
North Carolina,NC,37,2023,11,2023-11-01,3.4,58.8,33.9,5.6,81.0,1067.51,30.82
North Carolina,NC,37,2023,12,2023-12-01,3.3,58.3,33.9,5.3,74.0,1082.09,32.73
North Carolina,NC,37,2024,1,2024-01-01,3.7,58.1,33.1,5.3,83.0,1062.51,28.55
North Carolina,NC,37,2024,2,2024-02-01,3.8,58.1,33.7,5.2,84.0,1076.04,26.85
North Carolina,NC,37,2024,3,2024-03-01,3.6,58.6,34.0,4.8,99.0,1082.9,29.43
North Carolina,NC,37,2024,4,2024-04-01,3.2,58.6,33.8,5.4,118.0,1091.4,32.14
North Carolina,NC,37,2024,5,2024-05-01,3.4,58.5,33.8,5.4,102.0,1089.71,35.14
North Carolina,NC,37,2024,6,2024-06-01,3.9,58.2,34.6,4.7,116.0,1121.39,34.44
North Carolina,NC,37,2024,7,2024-07-01,4.1,58.2,33.8,5.1,133.0,1092.42,34.61
North Carolina,NC,37,2024,8,2024-08-01,3.9,57.6,33.9,4.9,117.0,1102.77,31.88
North Carolina,NC,37,2024,9,2024-09-01,3.2,58.2,34.3,4.9,92.0,1136.02,33.08
North Carolina,NC,37,2024,10,2024-10-01,3.6,57.9,33.9,5.1,110.0,1122.09,32.94
North Carolina,NC,37,2024,11,2024-11-01,3.7,57.5,33.8,6.1,74.0,1112.36,29.2
North Carolina,NC,37,2024,12,2024-12-01,3.4,57.3,34.0,5.3,96.0,1131.52,31.72
North Carolina,NC,37,2025,1,2025-01-01,4.0,57.4,32.9,5.3,91.0,1098.53,26.16
North Carolina,NC,37,2025,2,2025-02-01,3.7,57.3,33.8,5.2,88.0,1137.03,22.82
North Carolina,NC,37,2025,3,2025-03-01,3.7,57.6,34.2,4.9,97.0,1148.78,27.96
North Carolina,NC,37,2025,4,2025-04-01,3.4,57.5,33.7,5.5,90.0,1134.34,28.49
North Carolina,NC,37,2025,5,2025-05-01,3.6,57.2,33.7,5.3,99.0,1130.97,29.85
North Carolina,NC,37,2025,6,2025-06-01,4.0,57.2,34.3,5.2,124.0,1158.65,29.82
North Carolina,NC,37,2025,7,2025-07-01,3.8,57.5,33.8,4.9,158.0,1146.16,30.13
North Carolina,NC,37,2025,8,2025-08-01,4.0,56.6,34.1,5.0,188.0,1160.76,30.15
North Carolina,NC,37,2025,9,2025-09-01,3.7,57.3,33.9,4.7,137.0,1157.69,29.12
North Carolina,NC,37,2025,10,2025-10-01,,,33.9,4.7,110.0,1163.45,25.87
North Carolina,NC,37,2025,11,2025-11-01,4.2,56.6,34.4,4.6,97.0,1191.27,25.69
North Carolina,NC,37,2025,12,2025-12-01,3.4,57.0,33.9,4.3,103.0,1172.6,20.9
North Dakota,ND,38,2022,1,2022-01-01,2.8,66.2,34.1,6.4,11.0,1023.68,20.92
North Dakota,ND,38,2022,2,2022-02-01,2.7,66.7,33.8,6.8,9.0,1012.31,17.45
North Dakota,ND,38,2022,3,2022-03-01,2.7,67.1,34.0,7.4,10.0,1020.68,23.23
North Dakota,ND,38,2022,4,2022-04-01,2.1,67.3,33.5,7.0,15.0,1025.1,26.85
North Dakota,ND,38,2022,5,2022-05-01,1.8,68.1,35.5,7.0,12.0,1079.2,29.26
North Dakota,ND,38,2022,6,2022-06-01,2.4,68.6,36.4,7.0,13.0,1092.73,24.25
North Dakota,ND,38,2022,7,2022-07-01,1.9,68.8,36.1,6.9,13.0,1102.13,26.44
North Dakota,ND,38,2022,8,2022-08-01,2.0,68.5,36.2,5.9,15.0,1102.65,28.87
North Dakota,ND,38,2022,9,2022-09-01,1.5,68.0,35.5,6.7,12.0,1114.35,27.72
North Dakota,ND,38,2022,10,2022-10-01,1.5,67.8,35.9,6.3,12.0,1136.95,23.04
North Dakota,ND,38,2022,11,2022-11-01,1.7,67.0,34.3,6.5,12.0,1093.48,19.12
North Dakota,ND,38,2022,12,2022-12-01,2.0,66.6,33.5,6.5,11.0,1087.41,20.53
North Dakota,ND,38,2023,1,2023-01-01,2.5,66.5,34.8,6.2,9.0,1123.0,22.58
North Dakota,ND,38,2023,2,2023-02-01,2.6,67.0,33.5,6.4,8.0,1099.14,19.77
North Dakota,ND,38,2023,3,2023-03-01,2.5,67.3,33.5,6.0,9.0,1091.77,19.52
North Dakota,ND,38,2023,4,2023-04-01,2.1,67.6,34.2,6.0,10.0,1140.57,22.02
North Dakota,ND,38,2023,5,2023-05-01,1.8,68.2,34.9,6.8,14.0,1142.63,23.61
North Dakota,ND,38,2023,6,2023-06-01,2.3,68.7,35.9,6.4,14.0,1172.14,27.44
North Dakota,ND,38,2023,7,2023-07-01,1.8,68.9,35.6,6.4,14.0,1163.76,27.85
North Dakota,ND,38,2023,8,2023-08-01,1.8,68.6,36.0,6.2,17.0,1175.4,25.4
North Dakota,ND,38,2023,9,2023-09-01,1.6,68.3,35.7,6.0,13.0,1189.17,28.89
North Dakota,ND,38,2023,10,2023-10-01,1.6,67.9,36.0,5.2,10.0,1198.44,23.01
North Dakota,ND,38,2023,11,2023-11-01,1.7,67.3,35.1,5.6,12.0,1164.62,20.47
North Dakota,ND,38,2023,12,2023-12-01,2.0,66.7,34.6,5.7,9.0,1164.29,21.75
North Dakota,ND,38,2024,1,2024-01-01,2.7,66.4,34.0,5.4,9.0,1140.02,18.23
North Dakota,ND,38,2024,2,2024-02-01,2.9,66.6,34.3,5.3,7.0,1155.22,18.36
North Dakota,ND,38,2024,3,2024-03-01,2.8,67.0,34.6,5.1,8.0,1172.59,22.51
North Dakota,ND,38,2024,4,2024-04-01,2.4,67.6,35.2,4.7,10.0,1177.44,20.75
North Dakota,ND,38,2024,5,2024-05-01,2.1,68.1,35.9,5.1,13.0,1196.55,23.13
North Dakota,ND,38,2024,6,2024-06-01,2.8,68.7,36.3,4.9,11.0,1226.21,25.52
North Dakota,ND,38,2024,7,2024-07-01,2.7,68.9,35.8,4.7,10.0,1206.82,24.01
North Dakota,ND,38,2024,8,2024-08-01,2.4,68.5,35.5,4.9,14.0,1201.68,23.39
North Dakota,ND,38,2024,9,2024-09-01,1.9,68.3,35.9,4.9,11.0,1229.58,21.37
North Dakota,ND,38,2024,10,2024-10-01,1.9,68.0,35.6,5.7,11.0,1216.1,24.52
North Dakota,ND,38,2024,11,2024-11-01,2.2,67.1,34.9,5.3,9.0,1194.28,20.37
North Dakota,ND,38,2024,12,2024-12-01,2.5,66.8,34.4,5.3,8.0,1191.62,14.96
North Dakota,ND,38,2025,1,2025-01-01,3.1,66.7,34.1,4.9,9.0,1167.93,23.06
North Dakota,ND,38,2025,2,2025-02-01,3.2,66.9,34.2,4.9,10.0,1166.9,16.67
North Dakota,ND,38,2025,3,2025-03-01,3.1,67.2,34.7,5.3,9.0,1187.78,19.1
North Dakota,ND,38,2025,4,2025-04-01,2.5,67.8,34.9,4.7,9.0,1196.02,19.75
North Dakota,ND,38,2025,5,2025-05-01,2.1,68.2,35.0,4.7,12.0,1190.7,21.32
North Dakota,ND,38,2025,6,2025-06-01,2.7,68.7,36.3,4.9,12.0,1237.1,22.14
North Dakota,ND,38,2025,7,2025-07-01,2.6,68.6,35.4,4.9,10.0,1219.18,21.13
North Dakota,ND,38,2025,8,2025-08-01,2.5,68.4,36.0,4.9,13.0,1249.56,20.01
North Dakota,ND,38,2025,9,2025-09-01,2.2,68.2,35.4,5.3,11.0,1254.22,18.46
North Dakota,ND,38,2025,10,2025-10-01,,,35.5,5.5,11.0,1256.35,18.71
North Dakota,ND,38,2025,11,2025-11-01,2.3,67.4,35.6,4.9,10.0,1270.92,17.89
North Dakota,ND,38,2025,12,2025-12-01,2.5,67.0,34.5,4.5,12.0,1238.9,17.5
Ohio,OH,39,2022,1,2022-01-01,4.7,58.0,34.4,6.6,137.0,996.22,
Ohio,OH,39,2022,2,2022-02-01,4.6,58.5,34.3,7.6,133.0,995.04,
Ohio,OH,39,2022,3,2022-03-01,4.2,58.9,34.6,7.1,118.0,986.79,
Ohio,OH,39,2022,4,2022-04-01,3.7,59.1,34.3,7.1,148.0,989.56,
Ohio,OH,39,2022,5,2022-05-01,3.6,59.5,34.7,6.9,139.0,1003.52,
Ohio,OH,39,2022,6,2022-06-01,4.4,59.4,34.5,7.4,146.0,996.36,
Ohio,OH,39,2022,7,2022-07-01,4.3,59.6,34.4,6.9,139.0,996.57,
Ohio,OH,39,2022,8,2022-08-01,4.2,59.5,34.4,6.2,179.0,1002.07,
Ohio,OH,39,2022,9,2022-09-01,3.8,59.1,34.2,6.7,151.0,1015.06,
Ohio,OH,39,2022,10,2022-10-01,3.7,59.3,34.4,6.1,139.0,1035.78,
Ohio,OH,39,2022,11,2022-11-01,3.4,59.2,34.1,6.0,113.0,1018.23,
Ohio,OH,39,2022,12,2022-12-01,3.5,59.1,34.0,6.9,128.0,1027.14,
Ohio,OH,39,2023,1,2023-01-01,4.2,58.5,34.0,6.1,129.0,1050.6,
Ohio,OH,39,2023,2,2023-02-01,4.2,59.0,34.0,5.3,102.0,1039.38,
Ohio,OH,39,2023,3,2023-03-01,3.9,59.4,33.9,5.6,121.0,1030.56,
Ohio,OH,39,2023,4,2023-04-01,3.1,59.8,34.1,6.1,118.0,1055.74,
Ohio,OH,39,2023,5,2023-05-01,3.3,59.9,33.8,6.3,145.0,1028.2,
Ohio,OH,39,2023,6,2023-06-01,3.8,60.2,34.1,6.0,136.0,1031.18,
Ohio,OH,39,2023,7,2023-07-01,3.7,60.4,34.3,5.1,155.0,1058.16,
Ohio,OH,39,2023,8,2023-08-01,3.7,60.3,34.1,5.9,186.0,1043.46,
Ohio,OH,39,2023,9,2023-09-01,3.6,59.8,34.0,5.8,131.0,1055.36,
Ohio,OH,39,2023,10,2023-10-01,3.5,59.9,34.5,5.4,135.0,1075.71,
Ohio,OH,39,2023,11,2023-11-01,3.3,60.1,34.4,5.1,107.0,1067.09,
Ohio,OH,39,2023,12,2023-12-01,3.5,59.4,34.4,5.4,90.0,1075.34,
Ohio,OH,39,2024,1,2024-01-01,4.4,58.7,33.8,5.2,99.0,1059.97,
Ohio,OH,39,2024,2,2024-02-01,4.5,59.0,34.1,4.7,103.0,1065.28,
Ohio,OH,39,2024,3,2024-03-01,4.4,59.4,34.1,4.8,107.0,1076.2,
Ohio,OH,39,2024,4,2024-04-01,3.9,59.7,33.8,4.2,142.0,1073.49,
Ohio,OH,39,2024,5,2024-05-01,4.1,59.8,33.9,4.3,126.0,1070.9,
Ohio,OH,39,2024,6,2024-06-01,4.7,60.3,34.3,4.3,118.0,1083.88,
Ohio,OH,39,2024,7,2024-07-01,4.7,60.4,34.0,4.8,146.0,1076.44,
Ohio,OH,39,2024,8,2024-08-01,4.3,60.0,34.0,4.8,152.0,1084.94,
Ohio,OH,39,2024,9,2024-09-01,4.1,59.9,34.5,4.2,114.0,1118.49,
Ohio,OH,39,2024,10,2024-10-01,3.9,60.0,34.1,4.6,138.0,1103.48,
Ohio,OH,39,2024,11,2024-11-01,4.2,59.7,34.1,4.9,103.0,1114.05,
